product_name,predicted_cat,predicted_sub_cat,error
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto E (1st Gen),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Asus Zenfone C,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Asus Zenfone 5,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A7000,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
7 INCH SLEEVE SOFT POUCH CASE COVER FOR TABLET,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Samsung Galaxy Grand Duos I9082 Flip Cover Case Pouch - Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Silm Amor Hard Back case cover  Flip For Apple iphone 4G & 4S Silver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Asus Zenfone 5,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto E (2nd Gen) 4G,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Honor Bee,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Joy Black XT1068 Tempered Glass for Motorola Moto G 2nd Gen,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Se Tempered glass Screen Guard for iPhone 6,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
DRaX 866 Tempered Glass for Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Casepurchase Plain Tempered Tempered Glass for Xiaomi Redmi 1s,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Cubix Back Cover for Sony Xperia Z C6602,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Joy Black Coolpad Dazen 1 Tempered Glass for Coolpad,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Casepurchase Plain Tempered Tempered Glass for Lava Iris X8,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
2010kharido Back Cover for Samsung Galaxy Note 2 N7100,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Kizil Flip Cover for Nokia Lumia 540,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
RKA Back Cover for Samsung Galaxy S3 i9300,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Molife M-Sltg-Redmi 2(Ean Code-8904130520419) Tempered Glass for Red Mi 2A,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
HOKO Shock Proof Case for Sony Xperia Z3 Compact,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Aw Back Cover for Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Casepurchase Plain Tempered Tempered Glass for Samsung S5,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Veegee Stylus For Samsung Galaxy Camera,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
ZOUK Back Cover for Vivo Xshot,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Glasspro G530 Tempered Glass for Samsung Grand Prime,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
2010kharido Back Cover for Xiaomi Mi4,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Porcupine Mobile Pouch,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Gioiabazar Back Cover for Nokia Lumia 820,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Joy Black 4x Tempered Glass for Huawei Honor 4X,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Rollers 9H Hardness 45 Tempered Glass for HTC Desire 816G,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Cubix Flip Cover for Asus ZenFone 2 (ZE551ML),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Cubix Back Cover for Apple iPhone 6,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Cubix Back Cover for Sony Xperia C C2305,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Extra TG-029 Tempered Glass for Panasonic P81,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
2010kharido Flip Cover for Motorola Moto X XT1058 1st Gen,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Casesia Back Cover for Microsoft Lumia 640 XL,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
DNG Flip Cover for Motorola Moto G2 2nd Gen 2014,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Maxus Wallet Case Cover for Samsung Galaxy S6 Edge,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Cubix Shock Proof Case for HTC One M8 Eye,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
ZOUK Back Cover for Lenovo S850,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Exxoninc Flip Cover with 3.5mm Stereo Earphones for Xiaomi Redmi Note 4G Combo Set,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Casesia Back Cover for lenovo A7000,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Casepurchase Plain Tempered Tempered Glass for Xiaomi Redmi Note 4G,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
"2010kharido Back Cover for Apple iPhone 5, Apple iPhone 5S","Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
