product_name,predicted_cat,predicted_sub_cat,error
"[{uiproduct_id=1078172, name=Sleeveless Chanderi Silk Kurti, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Puma Solid Men's Track Pants,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Moveo Women's Brief Panty,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
People Slim Fit Men's Trousers,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Being Human Clothing Solid Men's Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Flying Machine Skinny Fit Fit Men's Jeans,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Levi's Men's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok Solid Men's Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Numero Uno Slim Fit Fit Women's Jeans,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Jockey Women's T-Shirt Bra,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Pu Slim Black Floaters (Size-7),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Sajawathomes Multicolor Printed Pyari Maa Coffee Mug,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
French Connection Men's Checkered Casual Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Newport Straight Fit Fit Men's Jeans,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Mod Fashions Poly Georgette Shirt,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
MOD FASHIONS Blue Poly Georgette Round Neck Full Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
MOD FASHIONS Polka Dot Strechable Georgette Plazoo,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
MOD FASHIONS Blue Poly Georgette Round Neck Full Top,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
MOD FASHIONS Polka Dot Strechable Georgette Plazoo,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
MOD FASHIONS Polka Dot Strechable Georgette Plazoo,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Arrow Sport Men's Striped Formal Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Lee Sleeveless Solid Men's Sweatshirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Brown Heavy Embroidered Net Bollywood Replica Lehenga Choli,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Tasrika Casual Printed Women's Kurti,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Puma Men's Solid Ankle Length Socks,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
IRA Fashion Figura Multi Color Pack Of 3 Track Pants (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
IRA Fashion Figura Multi Color Pack Of 3 Track Pants (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
IRA Fashion Figura Multi Color Pack Of 3 Track Pants (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
IRA Fashion Figura Pack Of 3 Multicolored Track Pants (Size-XXL),Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1011090, name=everyday cotton three forth track pants, units=1}, {uiproduct_id=1011086, name=cotton navy blue three forth track pants, units=1}]",Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Jazz Fine Long Drawers Pack of 2,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=48399, name=Black Kurti with Coral Prints, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=862350, name=Embroidered Floral Kurta, units=1}, {uiproduct_id=862284, name=Printed  Georgette Anarkali kurta, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=48399, name=Black Kurti with Coral Prints, units=1}, {uiproduct_id=48399, name=Black Kurti with Coral Prints, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=894291, name=Black Polyester Lace Dress, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=73620, name=Fab Fawn Top, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=1149822, name=Floral print georgette maxi dress, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1008658, name=light blue Denim Stretch  Shorts, units=1}]",Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=64809, name=Bird Print Navy Dress, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=1110033, name=Solid Fuchsia Woven Ethnic Kurta, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=48375, name=Red Printed Kurta, units=1}, {uiproduct_id=81254, name=Angarakha style blue kurti, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=1029915, name=short sleeve Polycrepe Top, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1094914, name=round neck lace back blue georgette dress, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Bela Saree Green Faux Georgette Saree,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Le Tailor Pink Cotton Short (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Rusty jones stretchable blue Denim  Jeans,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Combo of 2 Sarees in multi-colour,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=1038561, name=sequenced BELL SLEEVE TOP, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=963048, name=Set of 3  Cotton Lycra Leggings, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
LUX VESTS FOR MEN-Pack of 2,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1146173, name=Pink Pleated Georgette Top, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
"[{uiproduct_id=1046740, name=Multicolor graphic printed polycrepe kurti, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1027893, name=Printed Rayon Neck Dori top, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1017270, name=cotton black with yellow paneled printed kurta, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=912933, name=PINK EMBROIDERED KURTI, units=1}]",Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
"[{uiproduct_id=1136467, name=Round neck three quarter sleeve top, units=1}]",Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Da Intimo Navy Lingerie Set DI-398:Lingerie Set,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Vaak Women Black & White Printed Shirt:Shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Motif Women Multicoloured Printed Kurta:Kurtas,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Anoha Multicoloured Printed Georgette Fashion Saree:Fashion Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Punch Pack of 2 Boxer Briefs PBOC00016:Briefs,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Anoha Multicoloured Georgette Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clovia Red Nightdress NS0315P04S:Nightdress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
GRITSTONES Men Black T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Anoha Multicoloured Georgette Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Saree mall Beige & Green Ombre-Dyed Satin Jacquard Fashion Saree:Fashion Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Anoha Red Art Silk Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
PURYS Women Beige Floral Printed Shirt:Shirts,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Vaamsi Grey & Red Cotton Unstitched Dress Material:Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clovia Pink & Black Maxi Nightdress with Robe NSM287P13O:Nightdress,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Lookslady White & Pink Faux Georgette Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Anoha Pink & Beige Crepe & Jacquard Fashion Saree:Fashion Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Monteil & Munero Blue Printed T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Desi Look Beige & Black Cotton Embroidered Unstitched Dress Material:Dress Material,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Anoha Yellow & White Art Silk Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clovia Hip & Tigh Cover Shapewear SW0007J49S:Shapewear,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
FabAlley Women Black Crop Top:Tops,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Ambaji Beige & Yellow Georgette Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
FabAlley White Formal Pencil Skirt:Skirts,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Belle Fille Black & White Printed Maxi Dress:Dresses,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
CUTECUMBER Girls Black and Red Polka Print Fit & Flare Dress with Belt:Dresses,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
U&F Women Olive Green Top:Tops,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Saree mall Grey Embroidered Satin Georgette Partywear Saree:Partywear Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Anoha Multicoloured Georgette Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kalista Cream-Coloured & Purple Chiffon Partywear Saree:Partywear Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Belle Fille Cream-Coloured & Blue Printed Maxi Dress:Dresses,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Kalista Beige & Black Brasso & Net Fashion Saree:Fashion Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Monteil & Munero Men White & Black Polo T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Incynk Men Pack of 2 T-shirts:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Gritstones Men Blue T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Fabdeal Beige Linen & Silk Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clothing,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Club York Blue Polo T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Kalista Pink & Purple Chiffon Partywear Saree:Partywear Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Club York Women Black & Orange T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Anoha Black & Beige Art Silk Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Clovia Pink Shapewear SW0003F14L:Shapewear,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
The Vanca Grey Printed Sheer Top:Tops,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
FabAlley Women Black Bustier Crop Top:Tops,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Anoha Black & Beige Art Silk Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Vaamsi Orange Georgette Printed Saree:Printed Sari,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
GRITSTONES Men Olive Green T-shirt:Tshirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clovia Purple Half-Coverage Bra BRM157Q1240B:Bra,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
Libas Women Multicoloured Printed Anarkali Kurta:Kurtas,Apparel & Accessories,Apparel & Accessories->Women's Clothing,1
